2018-02-22T02:28:33Z,145,2.4
2018-02-22T02:28:35Z,145,2.4
2018-02-22T02:28:37Z,145,2.6
2018-02-22T02:28:38Z,145,2.9
2018-02-22T02:28:40Z,145,3.1
2018-02-22T02:28:41Z,144,3.1
2018-02-22T02:28:42Z,144,3.2
2018-02-22T02:28:43Z,144,3.1
2018-02-22T02:28:45Z,143,3
2018-02-22T02:28:47Z,143,2.9
2018-02-22T02:28:49Z,143,2.8
2018-02-22T02:28:51Z,144,2.6
2018-02-22T02:28:53Z,144,2.5
2018-02-22T02:28:55Z,144,2.4
2018-02-22T02:28:57Z,144,2.3
2018-02-22T02:28:59Z,144,2.3
2018-02-22T02:29:01Z,143,2.6
2018-02-22T02:29:03Z,141,2.6
2018-02-22T02:29:05Z,141,2.5
2018-02-22T02:29:07Z,142,2.4
2018-02-22T02:29:09Z,142,2.5
2018-02-22T02:29:11Z,143,2.6
2018-02-22T02:29:13Z,144,2.7
2018-02-22T02:29:15Z,144,2.6
2018-02-22T02:29:17Z,145,2.4
2018-02-22T02:29:19Z,145,2.3
2018-02-22T02:29:21Z,145,2.2
2018-02-22T02:29:23Z,144,2.1
2018-02-22T02:29:25Z,144,2.1
2018-02-22T02:29:27Z,144,2.2
2018-02-22T02:29:29Z,144,2.2
2018-02-22T02:29:31Z,145,2.2
2018-02-22T02:29:33Z,145,2.3
2018-02-22T02:29:35Z,145,2.5
2018-02-22T02:29:37Z,145,2.6
2018-02-22T02:29:39Z,145,2.6
2018-02-22T02:29:40Z,145,2.6
2018-02-22T02:29:42Z,145,2.8
2018-02-22T02:29:44Z,146,2.8
2018-02-22T02:29:46Z,147,2.8
2018-02-22T02:29:47Z,147,2.8
2018-02-22T02:29:48Z,147,2.9
2018-02-22T02:29:50Z,148,2.9
2018-02-22T02:29:52Z,148,2.8
2018-02-22T02:29:54Z,148,2.6
2018-02-22T02:29:56Z,148,2.5
2018-02-22T02:29:58Z,148,2.4
2018-02-22T02:30:00Z,148,2.5
2018-02-22T02:30:02Z,148,2.5
2018-02-22T02:30:04Z,149,2.5
2018-02-22T02:30:06Z,149,2.4
2018-02-22T02:30:08Z,150,2.5
2018-02-22T02:30:10Z,150,2.6
2018-02-22T02:30:12Z,150,2.6
2018-02-22T02:30:14Z,150,2.6
2018-02-22T02:30:16Z,150,2.7
2018-02-22T02:30:18Z,150,2.8
2018-02-22T02:30:20Z,150,2.7
2018-02-22T02:30:22Z,150,2.4
2018-02-22T02:30:24Z,149,2.2
2018-02-22T02:30:26Z,149,2
2018-02-22T02:30:28Z,149,2
2018-02-22T02:30:30Z,149,2.1
2018-02-22T02:30:32Z,150,2.1
2018-02-22T02:30:34Z,150,2.2
2018-02-22T02:30:36Z,150,2.4
